Gene ID	Ensembl Gene ID	Ensembl Transcript ID	Adipose Subcutaneous	Adipose Visceral (Omentum)	Adrenal Gland	Artery Aorta	Artery Coronary	Artery Tibial	Bladder	Brain Amygdala	Brain Anterior cingulate cortex (BA24)	Brain Caudate (basal ganglia)	Brain Cerebellar Hemisphere	Brain Cerebellum	Brain Cortex	Brain Frontal Cortex (BA9)	Brain Hippocampus	Brain Hypothalamus	Brain Nucleus accumbens (basal ganglia)	Brain Putamen (basal ganglia)	Brain Spinal cord (cervical c-1)	Brain Substantia nigra	Breast Mammary Tissue	Cells Cultured fibroblasts	Cells EBV transformed lymphocytes	Cervix Ectocervix	Cervix Endocervix	Colon Sigmoid	Colon Transverse	Esophagus Gastroesophageal Junction	Esophagus Mucosa	Esophagus Muscularis	Fallopian Tube	Heart Atrial Appendage	Heart Left Ventricle	Kidney Cortex	Kidney Medulla	Liver	Lung	Minor Salivary Gland	Muscle Skeletal	Nerve Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin Not Sun Exposed Suprapubic	Skin Sun Exposed Lower leg	Small Intestine Terminal Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole Blood
PTPMT1	ENSG00000110536.13	ENST00000426530.2	2.76	2.95	3.55	3.085	3.04	2.26	3.11	2.48	2.705	3	4.47	3.91	2.87	3.39	2.37	3.465	3.225	2.78	2.16	2.55	2.87	4.695	2.535	3.77	3.915	2.56	2.215	2.74	3.19	2.69	3.85	0	0	1.83	2.55	0	3.64	2.895	0	3.09	3.02	0	6.65	3.5	2.66	2.59	1.95	3.09	1.74	5.76	3.66	3.81	2.97	0
PTPMT1	ENSG00000110536.13	ENST00000527079.2	3.02	2.9	5.245	2.67	2.595	2.37	3.06	4.95	5.1	5.48	4.55	5.11	5.84	5.28	4.35	5.645	5.075	5.27	4.78	5.65	3.35	2.575	3.125	2.14	3.945	3.36	3.06	3.25	2.54	3.26	3.97	0	1.69	3.63	5.185	2.42	3.38	3.315	2.06	3.37	3.075	2.15	5.25	4.3	3.11	3.04	2.99	3.55	3.33	5.74	4.33	3.505	2.45	0
PTPMT1	ENSG00000110536.13	ENST00000534775.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94	0	0	0	0
RGS3	ENSG00000138835.22	ENST00000317613.10	0	0	0	4.005	1.88	3.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.52	1.52	3.88	0	3.25	0	3.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RGS3	ENSG00000138835.22	ENST00000343817.9	3.69	2.37	0	3.015	2.835	3.22	2.51	0	0	0	0	0	0	0	0	0	0	0	0	0	3.11	0	0	1.93	2.115	2.22	2.4	3.13	0	3.12	2.54	5.68	2.435	1.76	3.6	0	2.925	0	0	1.97	0	0	0	0	0	0	2.21	3.64	0	2.66	3.35	2.38	1.535	0
RGS3	ENSG00000138835.22	ENST00000350696.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54	0	0	0	0
RGS3	ENSG00000138835.22	ENST00000374134.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94	0	0	0	0	0	0	0	0	0	0	0	0	0	2.35	0	0	0
RGS3	ENSG00000138835.22	ENST00000374136.5	2.79	2.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14	0	0	1.76	1.775	0	0	0	0	0	0	0	0	0	0	0	1.63	0	0	1.65	0	0	0	0	0	0	0	1.74	0	2.35	1.76	2.16	0	0
RGS3	ENSG00000138835.22	ENST00000374140.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43	0	0	0	0
RGS3	ENSG00000138835.22	ENST00000460000.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RGS3	ENSG00000138835.22	ENST00000462143.5	0	0	0	13.03	5.96	7.13	1.99	0	0	0	0	1.63	0	0	1.85	0	0	1.73	7.37	3.67	0	0	5.845	0	0	3.24	2.59	4.78	0	3.56	0	0	1.98	0	0	0	1.68	0	0	0	0	0	0	1.71	0	1.61	1.94	2.5	0	4.08	1.71	0	0	0
RGS3	ENSG00000138835.22	ENST00000462403.5	0	0	0	1.785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59	0	0	0	0	0	0	0	0	0	0	2.69	0	0	1.55	0	0	0
RGS3	ENSG00000138835.22	ENST00000463806.5	0	0	0	1.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RGS3	ENSG00000138835.22	ENST00000485822.1	0	0	0	3.645	1.985	1.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.985	0	0	0	0	0	0	0	0	1.75	0	0	1.58	0	2.575	0	0	0	0	0	0	0	0	0	0	2.11	0	2.66	2.59	0	0	0
RGS3	ENSG00000138835.22	ENST00000488620.5	0	0	0	4.47	1.925	2.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RGS3	ENSG00000138835.22	ENST00000490241.1	2.9	3.86	0	6.19	3.48	2.06	0	0	0	0	0	0	0	0	0	2.13	0	0	2.47	3.7	2.72	0	1.875	0	0	0	2.31	2.12	0	1.64	0	3.38	4.085	4.3	5.815	3.67	4.66	0	0	0	0	0	0	1.91	0	0	2.16	6.3	2.04	6.03	2.86	0	0	4
RGS3	ENSG00000138835.22	ENST00000496113.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RGS3	ENSG00000138835.22	ENST00000497435.1	0	0	0	2.615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28	0	0	0	0	0	0	0	0	0	0	1.85	0	0	0	0	0	0
RGS3	ENSG00000138835.22	ENST00000613049.4	0	0	0	1.715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53	0	0	0	0	0	0	0	0	0	0	0	0	3.48	0	0	0	0
RGS3	ENSG00000138835.22	ENST00000620489.1	28.63	37.95	20.475	68.75	32.295	25.51	10.91	4.38	5.09	4.21	1.97	2.55	7.41	7.41	4.63	9.715	2.455	4.13	7.75	11.33	22.16	15.92	3.61	8.91	10.825	15.21	8.68	15.26	2.83	12.39	9.91	23.57	22.29	31.12	23.725	15.375	42.62	4.225	2.85	11.18	5.2	4.91	11	15.59	6.045	7.06	5.71	13.86	10.74	16.85	13.22	12.825	7.83	0
RPL27A	ENSG00000166441.12	ENST00000314138.10	5.43	5.69	4.84	6.03	5.8	6.74	7.02	4.44	4.915	4.485	9.09	7.56	4.28	5.09	4.02	4.2	6.64	3.96	4.54	3.91	6.04	14.745	9.62	9.5	7.995	6.96	5.86	6.37	7.79	6.16	7.56	2.55	1.8	2.66	4.105	2.035	5.67	5.515	2.87	5.29	9.405	3.605	6.1	6.69	6.935	6.52	5.67	6.28	4.69	3.24	6.41	9.145	7.71	0
RPL27A	ENSG00000166441.12	ENST00000524496.5	741	694.2	515.9	677.6	669.4	771.2	846.7	293.15	215.55	247.8	358.9	311.5	187.8	210.8	222.8	257.5	301.05	229.3	368.5	297.3	808.9	1182	1479.5	960.1	1031.4	735.3	666.25	678.3	869.2	623	795.3	329.2	220.35	357.6	589.2	257.25	689.9	711.85	367.3	686.1	1354	491.85	653	787.3	1014.5	1017	707.4	934	526.7	229.8	815.4	945.45	971.45	202.5
RPL27A	ENSG00000166441.12	ENST00000525981.1	1.65	1.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71	5.155	7.15	1.7	0	0	0	0	2.81	0	0	0	0	0	0	0	1.585	0	0	0	2	0	0	0	2.11	2.16	0	2.26	0	0	0	1.545	2.075	0
RPL27A	ENSG00000166441.12	ENST00000526562.5	354.2	332.8	229.75	270.7	292.95	336.5	303.1	135.2	94.88	103.15	81.31	69.24	76.89	76.01	102.8	116.7	115.8	95.44	169.4	144.2	386.4	502.4	692.05	370.7	412.45	300.1	301.35	286.6	336.2	247.4	291.5	164.6	102.7	167.4	99.735	98.575	243.15	272.15	166.6	277	473.35	289.95	204.5	318.9	482.4	468.4	324.4	314.4	230.4	82.37	317.4	329.25	367.55	102.6
RPL27A	ENSG00000166441.12	ENST00000529227.5	2.86	3.56	1.99	2.93	2.635	2.18	3.61	0	0	0	1.52	1.77	0	0	0	0	0	0	0	0	3.34	2.71	3.545	5.88	3.505	2.05	2.265	1.6	3.25	1.56	5.11	0	0	0	1.68	0	5.175	2.52	0	3.69	4.025	0	3.42	3.24	4.15	3.14	2.33	3.79	1.81	2.15	4.18	3.035	5.46	0
RPL27A	ENSG00000166441.12	ENST00000530022.5	258.3	242.7	189.4	303.1	286.5	306.4	333.8	84.975	84.21	86.93	202.6	172	78	93.51	77.26	92.09	116.3	82.87	120.5	96.5	270.3	319.5	333.35	495.8	375.85	311.5	248.45	288.4	329.6	271.2	449.8	92.56	61.825	112.1	186.15	103.6	295.75	245.95	113.7	299.4	571.9	100.15	287.6	331.7	358.1	355.6	234.7	424.6	181.4	85.17	319.3	413.95	406.2	23.18
RPL27A	ENSG00000166441.12	ENST00000530585.5	2.31	2.88	1.72	2.585	2.185	1.79	1.83	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83	3.435	5.26	2.99	2.66	1.82	2.195	1.94	2.62	1.71	3.67	0	0	0	1.88	0	3.81	1.9	0	2.24	2.835	0	2.05	1.88	4.145	2.88	2.56	2.88	1.76	0	2.59	2.445	3.35	0
RPL27A	ENSG00000166441.12	ENST00000530913.1	2.5	2.99	1.725	2.75	2.675	1.68	3.09	0	0	0	0	0	0	0	0	0	0	0	0	0	3.06	2.855	3.905	4.1	2.2	2.02	2.25	2.02	2.8	1.9	3.86	0	0	0	2.73	0	4.41	1.855	0	2.57	2.55	0	2.61	2.49	4.41	2.7	2.58	3.34	1.82	1.61	3	2.38	4.19	0
RPL27A	ENSG00000166441.12	ENST00000531978.5	135.9	120	78.5	115.55	113.3	138.1	125.3	41.155	29.095	29.29	42.62	37.42	25.47	26.4	32.3	35.195	36.7	27.67	57.8	42.97	146.3	211.1	303.65	129.2	157.05	115.7	107.35	107	128.7	92.93	126.3	57.39	31.915	59.01	83.19	30.475	103.8	115.35	64.54	109.7	202.8	90.75	80.11	114	177	167.9	116.7	131.2	82.04	26.37	115.6	139.25	148.25	50.28
RPL27A	ENSG00000166441.12	ENST00000532359.5	214	194.2	145.6	196.25	195.3	228.1	202.1	65.24	53.445	58.405	106.5	80.43	45.41	55.57	49.02	59.68	75.775	56.82	88.63	68.27	226.7	396.3	463.65	242.4	265.2	203.4	181.5	195.8	249.2	170.3	188.5	80.03	49.465	81.78	137.95	64.8	192.75	223.05	99.83	190.9	370	116.3	165.2	208.1	289.15	297	208.2	249.9	148.2	60.89	214.5	270.4	260.4	51.7
RPL27A	ENSG00000166441.12	ENST00000534599.5	4.92	5.01	3.355	5.015	4.68	4.91	7.1	0	0	0	4.11	3.62	0	0	0	0	0	0	2.06	0	5.6	5.045	5.825	8.22	6.975	3.94	3.01	3.29	4.19	2.96	7	2.09	0	2.59	5.93	2.03	7.49	3.485	2.01	5.94	7.415	2.355	5.1	5.8	4.95	4.5	3.44	5.44	2.82	4.18	6.56	6.62	7.055	0
RPS10	ENSG00000124614.13	ENST00000326199.12	1291	1242	994	1288.5	1258.5	1365	1491	563.75	441.55	425.65	601.5	530.6	400.6	444.5	459.5	506.2	525	389.1	563.7	533.4	1510	2102	2539	2023	1921.5	1375	1127	1357	1511	1290	1650	532.9	366.45	571.5	898	429.75	1084	1139	627.6	1239	2795	866.85	979.1	1428	2051.5	2037	1250	1429	911.5	695.1	1190	1788.5	1685.5	274.1
RPS10	ENSG00000124614.13	ENST00000344700.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92	2.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68	0	0	0	0
RPS10	ENSG00000124614.13	ENST00000480942.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.005	2.825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64	0	0	0	1.97	1.73	0	0	0	0	0	0	0	0
RPS10	ENSG00000124614.13	ENST00000621356.2	0	0	1.695	0	0	0	0	9.655	15.98	6.045	9.29	12.28	18.61	17.79	4.72	11.885	11.195	5.16	0	5.28	0	0	0	0	0	0	0	0	1.78	0	0	0	0	0	0	0	0	0	0	0	0	0	11.63	1.72	0	0	0	0	0	33.48	0	0	0	0
SCGB3A1	ENSG00000161055.3	ENST00000292641.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.305	0	0	0	0	5.48	0	0	0	1.65	0	0	0	0	0	3.33	0	0	0	0	0	160.2	395.05	0	0	0	0	12.14	9.62	1.71	2.62	0	7.83	0	3.08	2.77	0	0	0
SEMA3G	ENSG00000010319.6	ENST00000231721.6	61.03	40.04	0	2.49	6.295	2.48	7.38	3.36	3.58	3.985	18.55	21.74	4.25	3.49	3.54	3.82	3.535	4.45	3.83	5.51	45.8	0	0	5.25	4.535	3.72	4.04	7.28	2.28	6.68	5.11	4.44	4.96	10.02	12.63	0	18.045	3.585	3.36	16.84	1.88	0	0	3.63	7.055	9.35	6.06	6.14	2.96	1.57	7.41	5.485	5.715	0
SEMA3G	ENSG00000010319.6	ENST00000475739.1	9.36	6.14	0	0	0	0	0	0	0	0	1.89	2.02	0	0	0	0	0	0	0	0	6.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.315	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SH2B1	ENSG00000178188.14	ENST00000322610.12	0	0	0	0	0	0	0	0	0	0	4.78	5.44	1.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.49	0	0	0	0	0	0	0	2	0	0	0
SH2B1	ENSG00000178188.14	ENST00000337120.9	3.15	2.55	6.935	3.395	3.79	2.47	3.57	0	2.365	2.34	10.85	14.52	4.53	3.26	1.6	2.235	2.6	1.65	1.63	0	3.32	3.645	4.415	4.18	8.18	5.11	6.285	5.15	3.67	4.87	4.94	1.92	1.855	3.84	6.735	2.005	4.59	5.48	1.5	4.92	5.635	2.795	12.14	6.83	2.81	3.11	8.02	9.31	4.59	8.93	11.6	7.095	4.15	0
SH2B1	ENSG00000178188.14	ENST00000359285.9	14.18	11.61	14.755	20.215	17.475	20.13	22.48	8.11	7.96	8.335	19.19	19.58	10.29	9.59	8.61	7.92	7.465	7.57	14.68	9.59	15.79	11.32	9.485	27.25	30.34	22.18	20.57	19.38	11.84	18.35	25.97	10.22	8.485	15.52	18.085	5.96	15.25	17.68	12.43	24.42	31.165	7.17	26.14	24.37	14.78	15.02	20.58	23.51	12.23	23.71	31.24	29.215	19.255	3.42
SH2B1	ENSG00000178188.14	ENST00000538342.5	10.66	8.5	13.51	13.24	11.655	13.9	14.55	5.285	4.925	5.52	6.28	5.74	5.92	5.2	5.23	4.445	5.145	5.23	6.51	5.85	11.3	8.4	5.245	17.29	17.75	15.04	13.205	13.13	7.92	12.33	18.34	6.52	4.83	10.14	7.65	4.5	9.95	12.255	5.26	15.15	17.65	5.36	19.07	15.43	9.91	10.1	12.04	13.9	9.83	18.12	21.19	18.81	12.85	2.76
SH2B1	ENSG00000178188.14	ENST00000561629.1	0	0	0	0	0	0	0	0	0	0	0	1.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SH2B1	ENSG00000178188.14	ENST00000563591.5	0	0	0	0	0	0	0	0	0	0	2.45	2.71	0	0	0	0	0	0	0	0	0	0	0	0	1.615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55	0	0	0	0	0	0	0	0	0	1.72	1.61	0	0
SH2B1	ENSG00000178188.14	ENST00000563674.1	2.78	2.65	4.21	3.055	3.325	2.12	4.47	0	0	1.57	6.69	7.98	2.06	0	0	0	1.555	0	1.59	0	3.14	2.715	3.04	5.43	6.105	4.28	6.4	3.89	4.03	3.48	5.33	1.85	1.68	4.66	6.2	3.11	4.15	4.815	0	5.17	6.7	2.17	7.59	7.28	2.49	2.36	6.62	8.23	3.32	6.38	9.04	6.585	5.395	0
SH2B1	ENSG00000178188.14	ENST00000568868.1	1.72	1.61	2.23	1.825	2.03	0	2.71	0	0	0	6.43	8.38	2.04	0	0	0	0	0	0	0	2.01	0	1.725	5.53	5.255	2.64	3.725	2.3	2.22	2.03	2.84	0	0	2.45	4.645	1.69	2.575	2.74	0	3.39	3.98	0	4.13	4.37	1.55	0	4.16	4.9	1.77	3.55	5.73	4.335	3.31	0
SH2B1	ENSG00000178188.14	ENST00000569471.1	0	0	0	0	0	0	0	0	0	0	1.54	2.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56	1.8	0	0	1.51	0	0	0
SH2B1	ENSG00000178188.14	ENST00000569651.1	0	0	0	0	0	0	0	2.95	5.73	4.295	15.87	16.47	9.15	8.3	3.28	4.975	5.45	3.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SH2B1	ENSG00000178188.14	ENST00000618521.4	3.14	2.43	3.725	2.47	2.67	3.16	3.56	6.54	10.595	7.245	25.91	26.16	14.12	13.66	6.72	7.97	9.7	6.01	1.62	3.61	2.97	0	0	5.29	4.7	3.55	2.635	3.39	1.66	3.14	4.7	0	0	1.86	1.815	1.685	2.64	1.97	0	3.36	3.18	0	6.88	3.69	2.115	2.25	2.19	2.96	2.78	3.99	4.5	4.085	2.905	0
SIX5	ENSG00000177045.7	ENST00000317578.6	7.35	6.05	8.135	13.615	11.76	13.69	12.35	0	0	0	0	0	0	0	0	0	0	0	0	0	8.65	5.335	1.885	13.38	20.585	12.88	6.665	13.75	4.47	12.84	21.57	3.91	3.045	3.86	5.59	3.21	6.015	8.07	1.83	14.02	19.825	6.955	6.39	14	4.9	5.08	4.62	4.73	6.11	3.88	15.87	19.58	9.405	0
SIX5	ENSG00000177045.7	ENST00000560160.1	5.24	5.2	3.975	7.195	6.225	7.14	7.61	0	0	0	0	0	0	0	0	0	0	0	0	0	5.07	4.445	1.575	9.87	11.4	8.67	4.06	8.46	3.04	8.38	12.87	2.8	2.235	1.69	2.04	2.1	3.34	3.56	2.26	6.18	11.805	3.35	4.51	8.23	2.765	2.77	2.56	2.53	3.07	1.66	6.48	10.415	5.885	0
SIX5	ENSG00000177045.7	ENST00000560168.1	2.23	2.03	2.27	4.875	4.515	4.85	4.96	0	0	0	0	0	0	0	0	0	0	0	0	0	2.49	2.12	0	4.63	6.36	5.89	2.835	6.22	1.54	5.75	5.98	1.58	1.68	0	2.275	0	1.89	2.285	0	3.6	5.45	2.3	2.43	5.17	0	0	1.6	1.58	2.35	0	4.74	6.735	3	0
SIX5	ENSG00000177045.7	ENST00000622857.1	3.06	3	3.85	4.675	4.145	5.01	6.16	0	0	0	0	0	0	0	0	0	0	0	0	0	3.55	0	0	3.93	4.985	6.14	3.095	6.59	1.86	5.99	5.79	0	1.5	2.15	6.365	2.595	2.14	3.075	0	3.83	6.965	0	2.48	5.98	2.305	2.23	2.07	2.11	3.57	2.86	5.97	6.545	3.46	0
SKOR1	ENSG00000188779.10	ENST00000341418.9	0	0	0	0	0	0	0	0	0	0	0	2.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SKOR1	ENSG00000188779.10	ENST00000554054.5	0	0	0	0	0	0	0	0	0	0	2.3	2.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SKOR1	ENSG00000188779.10	ENST00000554240.5	0	0	0	0	0	0	0	0	0	0	1.99	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A4	ENSG00000108576.9	ENST00000261707.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A4	ENSG00000108576.9	ENST00000394821.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A4	ENSG00000108576.9	ENST00000401766.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A4	ENSG00000108576.9	ENST00000578609.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A4	ENSG00000108576.9	ENST00000579221.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.66	0	0	0	0	0	0	0	0	0	2.53	0	0	0	0	0	0	0
SOCS3	ENSG00000184557.4	ENST00000330871.3	44.42	235.7	20.965	35.395	46.11	12.84	32.32	3.33	2.115	3.225	0	1.81	3.75	3.21	3.86	6.08	2.555	2.65	10.9	5.43	45.54	29.255	5.895	9.39	27.72	42.21	28.225	34.77	14.01	36.15	250.1	25.1	7.375	25.19	45.205	21.54	184.65	21.84	3.23	33.81	19.75	7.71	32.7	32.5	23.25	12.33	23.72	38.19	22.93	1.79	43.83	14.685	17.68	40.79
SOCS3	ENSG00000184557.4	ENST00000587578.1	0	1.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SORBS2	ENSG00000154556.17	ENST00000319454.10	0	0	2.21	1.895	2.595	9.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85	0	0	0
SORBS2	ENSG00000154556.17	ENST00000393523.6	0	0	0	0	2.175	3.93	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.89	0	0	0	0	0	2.88	2.41	0	0	0	0	0	0	0	0	0	1.76	0	0	0	0	0	0	0	0	0	0	0
SORBS2	ENSG00000154556.17	ENST00000393528.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.87	2.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SORBS2	ENSG00000154556.17	ENST00000418609.5	0	0	0	0	0	0	0	0	2.28	2.33	2.93	3.48	4.51	4.17	0	0	4.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SORBS2	ENSG00000154556.17	ENST00000419063.5	0	0	2.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.735	0	0	0	2.165	0	0	0	0	0	0	0	0	7.71	0	0	0
SORBS2	ENSG00000154556.17	ENST00000421420.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.49	3.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SORBS2	ENSG00000154556.17	ENST00000425679.5	0	0	0	0	0	5.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SORBS2	ENSG00000154556.17	ENST00000437304.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.69	10.295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SORBS2	ENSG00000154556.17	ENST00000438278.5	0	0	0	2.105	3.905	11.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.59	0	0	0	0	0	0	0	0	0	0	0	2.12	0	0	0	0	0	0	0	0	0	0	0	0	5.84	0	0	0
SORBS2	ENSG00000154556.17	ENST00000444771.5	1.52	0	0	2.705	2.105	10.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SORBS2	ENSG00000154556.17	ENST00000445115.5	0	0	0	0	0	1.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SORBS2	ENSG00000154556.17	ENST00000445625.1	0	0	0	0	0	1.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9	2.695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SORBS2	ENSG00000154556.17	ENST00000448662.6	11.23	10.43	71.555	35.24	61.575	153.4	31.71	4.62	5.195	8.44	4.83	4.95	7.04	6.34	4.59	4.15	8.79	6.66	2.77	3.12	13.27	0	0	11.73	10.735	65.57	17.675	26.11	7.16	24.29	10.66	48.59	74.255	6.77	6.75	15.55	6.805	23.665	1.8	16.23	6.095	16.69	21.29	18.98	2.845	4.52	5.22	9.63	11.99	1.55	52.93	7.685	8.58	0
SORBS2	ENSG00000154556.17	ENST00000449407.6	0	0	2.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85	0	0	0
